document_idx,topic,probability,date,macro_theme
7039,0,1.0,2022-06-22 16:25:00,Technology and Innovation
7040,0,1.0,2022-06-22 16:54:00,NFTs and Digital Collectibles
7041,0,1.0,2022-06-22 17:00:00,NFTs and Digital Collectibles
7042,0,0.8522805932999428,2022-06-22 17:00:00,NFTs and Digital Collectibles
7043,0,1.0,2022-06-22 17:02:00,Market and Financial Services
7044,0,1.0,2022-06-22 17:20:00,Legal and Regulatory Affairs
7045,0,1.0,2022-06-22 17:28:00,Market and Financial Services
7046,-1,0.0,2022-06-22 18:35:00,Legal and Regulatory Affairs
7047,0,1.0,2022-06-22 19:00:00,NFTs and Digital Collectibles
7048,1,1.0,2022-06-22 19:45:00,Technology and Innovation
7049,1,0.5346522365892514,2022-06-22 19:46:00,Market and Financial Services
7050,-1,0.0,2022-06-22 19:51:00,Technology and Innovation
7051,-1,0.0,2022-06-22 20:00:00,NFTs and Digital Collectibles
7052,0,1.0,2022-06-22 20:45:00,Market and Financial Services
7053,-1,0.0,2022-06-22 20:53:00,Security and Fraud
7054,0,1.0,2022-06-22 21:38:00,NFTs and Digital Collectibles
7055,0,1.0,2022-06-22 23:12:00,Market and Financial Services
7056,-1,0.0,2022-06-23 00:00:00,Market and Financial Services
7057,0,1.0,2022-06-23 00:44:00,NFTs and Digital Collectibles
7058,-1,0.0,2022-06-23 02:43:00,Market and Financial Services
7059,0,1.0,2022-06-23 03:06:00,Legal and Regulatory Affairs
7060,0,1.0,2022-06-23 03:53:00,Market and Financial Services
7061,0,0.7168735806191845,2022-06-23 04:23:00,Market and Financial Services
7062,0,0.8319351330243882,2022-06-23 04:39:00,NFTs and Digital Collectibles
7063,0,1.0,2022-06-23 05:42:00,Market and Financial Services
7064,-1,0.0,2022-06-23 05:47:00,Technology and Innovation
7065,0,1.0,2022-06-23 05:55:00,Market and Financial Services
7066,0,1.0,2022-06-23 06:15:00,Market and Financial Services
7067,4,0.6551967105627475,2022-06-23 06:53:00,Technology and Innovation
7068,0,0.6582610434948667,2022-06-23 07:17:00,Legal and Regulatory Affairs
7069,0,1.0,2022-06-23 07:54:00,Technology and Innovation
7070,0,1.0,2022-06-23 08:06:00,Technology and Innovation
7071,0,0.6349237978514393,2022-06-23 08:08:00,Market and Financial Services
7072,-1,0.0,2022-06-23 08:13:00,Market and Financial Services
7073,3,1.0,2022-06-23 08:49:00,Technology and Innovation
7074,0,1.0,2022-06-23 09:36:00,Market and Financial Services
7075,0,1.0,2022-06-23 09:42:00,Market and Financial Services
7076,0,1.0,2022-06-23 10:04:00,Technology and Innovation
7077,-1,0.0,2022-06-23 10:44:00,Technology and Innovation
7078,0,1.0,2022-06-23 11:02:00,Technology and Innovation
7079,-1,0.0,2022-06-23 11:03:00,Market and Financial Services
7080,0,1.0,2022-06-23 11:26:00,Technology and Innovation
7081,0,1.0,2022-06-23 11:43:00,Technology and Innovation
7082,0,0.8466918663887065,2022-06-23 12:00:00,Technology and Innovation
7083,0,1.0,2022-06-23 12:08:00,NFTs and Digital Collectibles
7084,0,1.0,2022-06-23 12:39:00,Market and Financial Services
7085,-1,0.0,2022-06-23 12:43:00,NFTs and Digital Collectibles
7086,-1,0.0,2022-06-23 13:01:00,Technology and Innovation
7087,0,0.7330063772061834,2022-06-23 13:02:00,Market and Financial Services
7088,0,1.0,2022-06-23 14:00:00,NFTs and Digital Collectibles
7089,0,0.6174781030834117,2022-06-23 14:02:00,Technology and Innovation
7090,-1,0.0,2022-06-23 14:15:00,Technology and Innovation
7091,-1,0.0,2022-06-23 14:21:00,Market and Financial Services
7092,-1,0.0,2022-06-23 14:43:00,NFTs and Digital Collectibles
7093,0,1.0,2022-06-23 14:46:00,Technology and Innovation
7094,0,0.7953907557041507,2022-06-23 15:22:00,Market and Financial Services
7095,0,0.9344832189618678,2022-06-23 15:27:00,Technology and Innovation
7096,0,1.0,2022-06-23 15:29:00,Technology and Innovation
7097,0,1.0,2022-06-23 15:56:00,Technology and Innovation
7098,0,1.0,2022-06-23 16:44:00,Technology and Innovation
7099,0,1.0,2022-06-23 17:00:00,Technology and Innovation
7100,0,1.0,2022-06-23 17:15:00,Market and Financial Services
7101,2,1.0,2022-06-23 17:33:00,Market and Financial Services
7102,-1,0.0,2022-06-23 18:20:00,Market and Financial Services
7103,-1,0.0,2022-06-23 18:45:00,NFTs and Digital Collectibles
7104,-1,0.0,2022-06-23 19:30:00,NFTs and Digital Collectibles
7105,-1,0.0,2022-06-23 19:51:00,NFTs and Digital Collectibles
7106,-1,0.0,2022-06-23 20:00:00,Technology and Innovation
7107,0,1.0,2022-06-23 20:38:00,Legal and Regulatory Affairs
7108,0,0.9584722647664218,2022-06-23 21:02:00,Technology and Innovation
7109,-1,0.0,2022-06-23 21:50:00,Legal and Regulatory Affairs
7110,-1,0.0,2022-06-23 22:18:00,Technology and Innovation
7111,0,1.0,2022-06-23 23:26:00,NFTs and Digital Collectibles
7112,0,1.0,2022-06-24 00:00:00,Legal and Regulatory Affairs
7113,0,1.0,2022-06-24 00:58:00,NFTs and Digital Collectibles
7114,0,0.8963586401697501,2022-06-24 01:38:00,Technology and Innovation
7115,0,1.0,2022-06-24 01:50:00,Legal and Regulatory Affairs
7116,0,1.0,2022-06-24 02:06:00,NFTs and Digital Collectibles
7117,-1,0.0,2022-06-24 03:53:00,Technology and Innovation
7118,0,1.0,2022-06-24 04:04:00,NFTs and Digital Collectibles
7119,0,1.0,2022-06-24 04:15:00,Market and Financial Services
7120,0,1.0,2022-06-24 06:52:00,Security and Fraud
7121,0,0.6694080253977799,2022-06-24 07:08:00,Technology and Innovation
7122,-1,0.0,2022-06-24 07:38:00,Market and Financial Services
7123,0,1.0,2022-06-24 07:53:00,Technology and Innovation
7124,0,1.0,2022-06-24 08:30:00,NFTs and Digital Collectibles
7125,0,1.0,2022-06-24 09:01:00,Technology and Innovation
7126,0,1.0,2022-06-24 09:20:00,Technology and Innovation
7127,0,0.6206116260762683,2022-06-24 09:48:00,NFTs and Digital Collectibles
7128,0,1.0,2022-06-24 09:59:00,Market and Financial Services
7129,-1,0.0,2022-06-24 10:14:00,Technology and Innovation
7130,0,1.0,2022-06-24 10:23:00,Technology and Innovation
7131,0,0.5664497812571124,2022-06-24 10:32:00,Technology and Innovation
7132,-1,0.0,2022-06-24 11:42:00,Legal and Regulatory Affairs
7133,0,1.0,2022-06-24 11:53:00,Technology and Innovation
7134,-1,0.0,2022-06-24 13:00:00,Legal and Regulatory Affairs
7135,-1,0.0,2022-06-24 13:04:00,NFTs and Digital Collectibles
7136,-1,0.0,2022-06-24 13:26:00,Market and Financial Services
7137,0,1.0,2022-06-24 13:53:00,Market and Financial Services
7138,0,1.0,2022-06-24 14:00:00,NFTs and Digital Collectibles
7139,0,1.0,2022-06-24 14:07:00,Market and Financial Services
7140,-1,0.0,2022-06-24 14:30:00,Market and Financial Services
7141,0,1.0,2022-06-24 14:51:00,Market and Financial Services
7142,0,1.0,2022-06-24 15:00:00,Technology and Innovation
7143,-1,0.0,2022-06-24 16:15:00,Technology and Innovation
7144,0,0.767301886218624,2022-06-24 16:17:00,Market and Financial Services
7145,1,0.6069311129783366,2022-06-24 16:39:00,Legal and Regulatory Affairs
7146,-1,0.0,2022-06-24 17:00:00,Technology and Innovation
7147,-1,0.0,2022-06-24 17:00:00,Security and Fraud
7148,-1,0.0,2022-06-24 17:51:00,Security and Fraud
7149,0,0.8241096466323755,2022-06-24 18:44:00,Technology and Innovation
7150,0,0.6718528165879698,2022-06-24 20:04:00,Market and Financial Services
7151,0,1.0,2022-06-24 20:05:00,Security and Fraud
7152,4,1.0,2022-06-24 20:21:00,Legal and Regulatory Affairs
7153,0,0.7913033690590199,2022-06-24 21:15:00,Market and Financial Services
7154,0,0.7495425835254979,2022-06-24 21:30:00,NFTs and Digital Collectibles
7155,0,0.7881068709517538,2022-06-24 21:33:00,Market and Financial Services
7156,0,0.5859221981683161,2022-06-24 22:47:00,Legal and Regulatory Affairs
7157,0,0.7937271200732012,2022-06-25 00:00:00,Market and Financial Services
7158,0,1.0,2022-06-25 00:22:00,Market and Financial Services
7159,0,1.0,2022-06-25 02:21:00,NFTs and Digital Collectibles
7160,0,0.9601457667914332,2022-06-25 07:00:00,Market and Financial Services
7161,0,1.0,2022-06-25 07:23:00,Technology and Innovation
7162,0,1.0,2022-06-25 09:46:00,Legal and Regulatory Affairs
7163,0,0.7620400769257627,2022-06-25 10:01:00,Technology and Innovation
7164,0,0.3026744740697158,2022-06-25 12:44:00,Market and Financial Services
7165,0,0.9047679815221616,2022-06-25 14:00:00,Technology and Innovation
7166,0,1.0,2022-06-25 15:08:00,NFTs and Digital Collectibles
7167,0,1.0,2022-06-25 18:03:00,Technology and Innovation
7168,0,1.0,2022-06-25 19:43:00,Market and Financial Services
7169,2,0.5276197251295534,2022-06-25 20:57:00,NFTs and Digital Collectibles
7170,0,0.5274530112870122,2022-06-25 23:00:00,Technology and Innovation
7171,-1,0.0,2022-06-25 23:47:00,Technology and Innovation
7172,0,1.0,2022-06-26 05:00:00,NFTs and Digital Collectibles
7173,-1,0.0,2022-06-26 08:09:00,Market and Financial Services
7174,-1,0.0,2022-06-26 11:44:00,Legal and Regulatory Affairs
7175,-1,0.0,2022-06-26 13:47:00,NFTs and Digital Collectibles
7176,-1,0.0,2022-06-26 14:00:00,NFTs and Digital Collectibles
7177,0,1.0,2022-06-26 14:24:00,Technology and Innovation
7178,0,1.0,2022-06-26 15:26:00,Technology and Innovation
7179,0,1.0,2022-06-26 16:33:00,Technology and Innovation
7180,0,1.0,2022-06-26 19:15:00,Market and Financial Services
7181,0,0.8573431906151547,2022-06-26 19:42:00,Market and Financial Services
7182,-1,0.0,2022-06-26 21:00:00,Legal and Regulatory Affairs
7183,0,0.7297815918242098,2022-06-26 21:51:00,NFTs and Digital Collectibles
7184,2,0.4631619838838844,2022-06-27 00:32:00,Technology and Innovation
7185,0,1.0,2022-06-27 03:14:00,Security and Fraud
7186,-1,0.0,2022-06-27 03:16:00,Security and Fraud
7187,2,1.0,2022-06-27 03:25:00,Technology and Innovation
7188,-1,0.0,2022-06-27 03:29:00,Technology and Innovation
7189,0,0.5003072946821707,2022-06-27 04:25:00,Market and Financial Services
7190,0,1.0,2022-06-27 05:51:00,Technology and Innovation
7191,-1,0.0,2022-06-27 07:16:00,Market and Financial Services
7192,-1,0.0,2022-06-27 07:29:00,Market and Financial Services
7193,0,1.0,2022-06-27 07:50:00,NFTs and Digital Collectibles
7194,-1,0.0,2022-06-27 08:03:00,Security and Fraud
7195,0,1.0,2022-06-27 08:56:00,Legal and Regulatory Affairs
7196,0,0.5659837997820512,2022-06-27 09:00:00,Technology and Innovation
7197,0,1.0,2022-06-27 09:22:00,NFTs and Digital Collectibles
7198,0,0.7979890023956494,2022-06-27 09:42:00,NFTs and Digital Collectibles
7199,0,1.0,2022-06-27 09:49:00,Market and Financial Services
7200,0,1.0,2022-06-27 10:15:00,Legal and Regulatory Affairs
7201,-1,0.0,2022-06-27 10:28:00,Market and Financial Services
7202,3,1.0,2022-06-27 10:47:00,Security and Fraud
7203,0,1.0,2022-06-27 11:05:00,NFTs and Digital Collectibles
7204,0,0.6587959409782457,2022-06-27 11:19:00,Legal and Regulatory Affairs
7205,0,1.0,2022-06-27 11:30:00,NFTs and Digital Collectibles
7206,0,1.0,2022-06-27 11:36:00,NFTs and Digital Collectibles
7207,3,0.7113799137539754,2022-06-27 11:53:00,Technology and Innovation
7208,0,0.5694377595170551,2022-06-27 12:00:00,Technology and Innovation
7209,0,1.0,2022-06-27 12:12:00,Legal and Regulatory Affairs
7210,0,0.4572855103773784,2022-06-27 12:12:00,Market and Financial Services
7211,1,1.0,2022-06-27 12:38:00,Technology and Innovation
7212,0,1.0,2022-06-27 13:04:00,Market and Financial Services
7213,0,1.0,2022-06-27 13:15:00,NFTs and Digital Collectibles
7214,0,1.0,2022-06-27 13:25:00,Technology and Innovation
7215,0,0.9172630794044544,2022-06-27 14:05:00,Security and Fraud
7216,-1,0.0,2022-06-27 14:40:00,Market and Financial Services
7217,0,0.746886869261473,2022-06-27 15:00:00,Technology and Innovation
7218,0,1.0,2022-06-27 15:34:00,Technology and Innovation
7219,0,1.0,2022-06-27 16:14:00,Market and Financial Services
7220,0,1.0,2022-06-27 16:30:00,NFTs and Digital Collectibles
7221,0,1.0,2022-06-27 16:47:00,Technology and Innovation
7222,-1,0.0,2022-06-27 16:52:00,NFTs and Digital Collectibles
7223,0,1.0,2022-06-27 17:00:00,NFTs and Digital Collectibles
7224,-1,0.0,2022-06-27 18:00:00,NFTs and Digital Collectibles
7225,0,1.0,2022-06-27 18:16:00,NFTs and Digital Collectibles
7226,3,1.0,2022-06-27 18:32:00,Legal and Regulatory Affairs
7227,0,1.0,2022-06-27 19:01:00,Technology and Innovation
7228,-1,0.0,2022-06-27 19:03:00,NFTs and Digital Collectibles
7229,-1,0.0,2022-06-27 19:30:00,Market and Financial Services
7230,0,1.0,2022-06-27 20:00:00,Market and Financial Services
7231,0,1.0,2022-06-27 20:10:00,Legal and Regulatory Affairs
7232,0,1.0,2022-06-27 20:21:00,Market and Financial Services
7233,-1,0.0,2022-06-27 20:40:00,Market and Financial Services
7234,0,0.9368205222958524,2022-06-27 20:45:00,Technology and Innovation
7235,0,1.0,2022-06-27 21:00:00,Legal and Regulatory Affairs
7236,-1,0.0,2022-06-28 00:00:00,Market and Financial Services
7237,-1,0.0,2022-06-28 00:26:00,Technology and Innovation
7238,-1,0.0,2022-06-28 00:45:00,Security and Fraud
7239,1,1.0,2022-06-28 01:24:00,Legal and Regulatory Affairs
7240,0,0.7575590332734126,2022-06-28 01:26:00,NFTs and Digital Collectibles
7241,-1,0.0,2022-06-28 01:52:00,Security and Fraud
7242,-1,0.0,2022-06-28 02:34:00,Legal and Regulatory Affairs
7243,0,0.6081990812555831,2022-06-28 04:29:00,Market and Financial Services
7244,0,0.8305312681284203,2022-06-28 05:12:00,Market and Financial Services
7245,0,1.0,2022-06-28 05:27:00,Market and Financial Services
7246,0,1.0,2022-06-28 06:27:00,Technology and Innovation
7247,0,1.0,2022-06-28 07:44:00,Market and Financial Services
7248,0,1.0,2022-06-28 08:15:00,Technology and Innovation
7249,-1,0.0,2022-06-28 08:22:00,Security and Fraud
7250,0,0.9877438080946552,2022-06-28 08:34:00,Market and Financial Services
7251,-1,0.0,2022-06-28 08:41:00,Technology and Innovation
7252,6,1.0,2022-06-28 08:51:00,Market and Financial Services
7253,-1,0.0,2022-06-28 09:00:00,Governance and Organizations
7254,-1,0.0,2022-06-28 09:36:00,Legal and Regulatory Affairs
7255,1,1.0,2022-06-28 10:29:00,Legal and Regulatory Affairs
7256,-1,0.0,2022-06-28 10:29:00,Technology and Innovation
7257,-1,0.0,2022-06-28 11:00:00,Governance and Organizations
7258,0,1.0,2022-06-28 11:03:00,Technology and Innovation
7259,0,1.0,2022-06-28 11:11:00,NFTs and Digital Collectibles
7260,7,1.0,2022-06-28 11:48:00,Security and Fraud
7261,0,0.7058923345163886,2022-06-28 12:04:00,NFTs and Digital Collectibles
7262,0,1.0,2022-06-28 12:07:00,Market and Financial Services
7263,-1,0.0,2022-06-28 12:23:00,Market and Financial Services
7264,0,0.6236529064039987,2022-06-28 12:58:00,Legal and Regulatory Affairs
7265,0,1.0,2022-06-28 13:22:00,Governance and Organizations
7266,0,1.0,2022-06-28 13:32:00,Legal and Regulatory Affairs
7267,-1,0.0,2022-06-28 14:48:00,Market and Financial Services
7268,2,1.0,2022-06-28 15:06:00,Market and Financial Services
7269,0,1.0,2022-06-28 15:13:00,Technology and Innovation
7270,0,1.0,2022-06-28 15:38:00,Technology and Innovation
7271,-1,0.0,2022-06-28 16:14:00,Technology and Innovation
7272,4,1.0,2022-06-28 16:35:00,Market and Financial Services
7273,-1,0.0,2022-06-28 16:37:00,Governance and Organizations
7274,0,0.8184629922293247,2022-06-28 17:30:00,Technology and Innovation
7275,0,1.0,2022-06-28 17:30:00,NFTs and Digital Collectibles
7276,0,1.0,2022-06-28 18:15:00,Market and Financial Services
7277,-1,0.0,2022-06-28 18:17:00,Legal and Regulatory Affairs
7278,2,0.2262817725707787,2022-06-28 20:00:00,Legal and Regulatory Affairs
7279,0,0.7823950463080868,2022-06-28 20:03:00,Market and Financial Services
7280,-1,0.0,2022-06-28 20:42:00,Market and Financial Services
7281,0,1.0,2022-06-28 21:00:00,Market and Financial Services
7282,2,0.7574718248858722,2022-06-28 21:33:00,Market and Financial Services
7283,-1,0.0,2022-06-28 23:38:00,Market and Financial Services
7284,0,1.0,2022-06-29 00:00:00,Market and Financial Services
7285,0,1.0,2022-06-29 00:40:00,NFTs and Digital Collectibles
7286,-1,0.0,2022-06-29 01:56:00,Technology and Innovation
7287,-1,0.0,2022-06-29 02:53:00,Technology and Innovation
7288,0,1.0,2022-06-29 04:23:00,Market and Financial Services
7289,0,0.2874821923151751,2022-06-29 05:27:00,Technology and Innovation
7290,-1,0.0,2022-06-29 05:56:00,Technology and Innovation
7291,0,1.0,2022-06-29 06:11:00,Security and Fraud
7292,-1,0.0,2022-06-29 07:28:00,Security and Fraud
7293,-1,0.0,2022-06-29 07:35:00,Market and Financial Services
7294,-1,0.0,2022-06-29 07:37:00,NFTs and Digital Collectibles
7295,-1,0.0,2022-06-29 08:02:00,Market and Financial Services
7296,0,0.8647469988143591,2022-06-29 09:05:00,Market and Financial Services
7297,1,1.0,2022-06-29 09:09:00,Legal and Regulatory Affairs
7298,0,0.3979153211784236,2022-06-29 09:46:00,Governance and Organizations
7299,1,1.0,2022-06-29 09:53:00,Legal and Regulatory Affairs
7300,-1,0.0,2022-06-29 10:52:00,Technology and Innovation
7301,1,1.0,2022-06-29 10:52:00,Technology and Innovation
7302,0,1.0,2022-06-29 11:02:00,Security and Fraud
7303,0,0.3216753754011602,2022-06-29 11:24:00,Security and Fraud
7304,0,0.9053236469397972,2022-06-29 11:41:00,NFTs and Digital Collectibles
7305,1,1.0,2022-06-29 11:56:00,Legal and Regulatory Affairs
7306,0,1.0,2022-06-29 12:03:00,Market and Financial Services
7307,0,1.0,2022-06-29 12:03:00,NFTs and Digital Collectibles
7308,0,1.0,2022-06-29 12:18:00,Technology and Innovation
7309,-1,0.0,2022-06-29 12:22:00,Technology and Innovation
7310,0,0.5049399457572709,2022-06-29 12:38:00,Market and Financial Services
7311,-1,0.0,2022-06-29 12:54:00,Technology and Innovation
7312,0,1.0,2022-06-29 13:00:00,NFTs and Digital Collectibles
7313,4,1.0,2022-06-29 13:00:00,Governance and Organizations
7314,0,1.0,2022-06-29 13:05:00,Technology and Innovation
7315,-1,0.0,2022-06-29 13:21:00,NFTs and Digital Collectibles
7316,0,0.4220378915556873,2022-06-29 13:36:00,Market and Financial Services
7317,-1,0.0,2022-06-29 13:43:00,Technology and Innovation
7318,-1,0.0,2022-06-29 14:00:00,NFTs and Digital Collectibles
7319,0,1.0,2022-06-29 14:28:00,NFTs and Digital Collectibles
7320,0,1.0,2022-06-29 14:37:00,Market and Financial Services
7321,0,1.0,2022-06-29 15:24:00,Technology and Innovation
7322,0,1.0,2022-06-29 16:03:00,Market and Financial Services
7323,0,1.0,2022-06-29 16:05:00,Technology and Innovation
7324,-1,0.0,2022-06-29 16:07:00,Technology and Innovation
7325,-1,0.0,2022-06-29 16:16:00,Security and Fraud
7326,-1,0.0,2022-06-29 16:21:00,Technology and Innovation
7327,0,1.0,2022-06-29 16:29:00,Technology and Innovation
7328,2,0.8118644818501493,2022-06-29 17:30:00,NFTs and Digital Collectibles
7329,-1,0.0,2022-06-29 17:40:00,Market and Financial Services
7330,0,0.5968690608871278,2022-06-29 17:44:00,Market and Financial Services
7331,-1,0.0,2022-06-29 18:36:00,Technology and Innovation
7332,0,1.0,2022-06-29 19:00:00,NFTs and Digital Collectibles
7333,-1,0.0,2022-06-29 19:10:00,Legal and Regulatory Affairs
7334,0,0.4335439991251296,2022-06-29 20:00:00,Technology and Innovation
7335,-1,0.0,2022-06-29 20:02:00,Market and Financial Services
7336,0,1.0,2022-06-29 20:39:00,Technology and Innovation
7337,0,0.7587487810467642,2022-06-29 22:01:00,Market and Financial Services
7338,0,1.0,2022-06-29 22:01:00,Security and Fraud
7339,-1,0.0,2022-06-29 23:21:00,Technology and Innovation
7340,0,1.0,2022-06-30 00:00:00,Technology and Innovation
